Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
2.064339000000000013e+01,6.448389000000000237e+01,1.720078000000000173e+01,1.286285999999999952e+01,4.000816999999999979e+01,2.045598000000000027e+01,6.620855000000000246e+01,3.414934999999999832e+01,7.479215000000000657e+01,5.772652999999999679e+01,4.118869999999999720e+01,6.517865999999999360e+01,7.085327999999999626e+00,1.020754999999999946e+01,9.350771000000000299e+01,8.808034000000000674e+01,9.070293999999999812e+01,1.011706000000000039e+01,9.881596999999999298e+01,6.321461999999999648e+01,3.723494000000000170e+01,1.996439000000000163e+01,8.992146999999999224e+00,3.523105000000000153e+00
2.078893000000000058e+01,6.481898999999999944e+01,1.755850999999999829e+01,1.296763999999999939e+01,4.031804000000000343e+01,2.054580999999999946e+01,6.636848000000000525e+01,3.460052999999999912e+01,7.493137000000000114e+01,5.835699000000000325e+01,4.134521000000000157e+01,6.528314000000000306e+01,7.221481999999999957e+00,1.025197000000000003e+01,9.347401000000000693e+01,8.808338000000000534e+01,9.074961999999999307e+01,1.023654999999999937e+01,9.872736999999999341e+01,6.321831999999999852e+01,3.720103999999999900e+01,1.994089999999999918e+01,8.994899000000000200e+00,3.527276000000000078e+00
2.096488000000000085e+01,6.524908000000000641e+01,1.794564000000000092e+01,1.307250999999999941e+01,4.065997000000000128e+01,2.068051000000000172e+01,6.662797999999999377e+01,3.508344999999999914e+01,7.517874999999999375e+01,5.904753999999999792e+01,4.156994000000000256e+01,6.548005999999999460e+01,7.386455999999999911e+00,1.031675000000000075e+01,9.354426999999999737e+01,8.815869000000000710e+01,9.086075999999999908e+01,1.038291000000000075e+01,9.875342999999999449e+01,6.324457999999999913e+01,3.719706000000000046e+01,1.993186999999999998e+01,8.991828999999999184e+00,3.535085000000000033e+00
2.115594000000000108e+01,6.569141000000000474e+01,1.839933999999999870e+01,1.318740999999999985e+01,4.105234999999999701e+01,2.081121999999999872e+01,6.689763999999999555e+01,3.557739000000000118e+01,7.542583000000000482e+01,5.976570999999999856e+01,4.183680999999999983e+01,6.569257000000000346e+01,7.564714000000000382e+00,1.037809000000000026e+01,9.365251999999999555e+01,8.820189999999999486e+01,9.101758999999999844e+01,1.055073999999999934e+01,9.875785000000000480e+01,6.327546999999999855e+01,3.719380999999999915e+01,1.993870000000000076e+01,8.995590999999999227e+00,3.541271000000000058e+00
2.134258000000000166e+01,6.611347000000000662e+01,1.887634999999999863e+01,1.331475000000000009e+01,4.144077000000000055e+01,2.094820999999999955e+01,6.713813000000000386e+01,3.605785000000000196e+01,7.564647999999999683e+01,6.047207999999999828e+01,4.209765999999999764e+01,6.585788999999999760e+01,7.750988999999999685e+00,1.045848999999999940e+01,9.368089999999999407e+01,8.820834999999999582e+01,9.110653999999999542e+01,1.071870999999999974e+01,9.876255000000000450e+01,6.329046999999999912e+01,3.717155000000000342e+01,1.993223000000000056e+01,8.992200000000000415e+00,3.548639000000000099e+00
2.152289999999999992e+01,6.655545999999999651e+01,1.940802000000000049e+01,1.344863999999999926e+01,4.183482999999999663e+01,2.109577000000000169e+01,6.741665000000000418e+01,3.650950999999999880e+01,7.588890000000000668e+01,6.117126999999999981e+01,4.230928999999999718e+01,6.603943999999999903e+01,7.954926000000000386e+00,1.053836000000000084e+01,9.368997000000000241e+01,8.825960999999999501e+01,9.118258000000000152e+01,1.090633000000000052e+01,9.874630999999999403e+01,6.329538999999999760e+01,3.716637000000000057e+01,1.992058000000000106e+01,8.992167000000000243e+00,3.554730999999999863e+00
2.173671999999999827e+01,6.704788999999999533e+01,1.998546999999999940e+01,1.359323999999999977e+01,4.227673999999999666e+01,2.126691999999999894e+01,6.773502000000000578e+01,3.697456999999999994e+01,7.618344999999999345e+01,6.190135999999999683e+01,4.261223999999999990e+01,6.626391999999999882e+01,8.174474000000000018e+00,1.064181999999999917e+01,9.379971999999999355e+01,8.836266000000000531e+01,9.130714999999999293e+01,1.111248999999999931e+01,9.884019000000000688e+01,6.336899999999999977e+01,3.720861000000000018e+01,1.992379000000000033e+01,9.002831000000000472e+00,3.561011000000000148e+00
2.193860000000000099e+01,6.753959999999999297e+01,2.058661000000000030e+01,1.375788000000000011e+01,4.269845000000000113e+01,2.146030999999999977e+01,6.805070000000000618e+01,3.741481999999999886e+01,7.643890000000000384e+01,6.260360000000000014e+01,4.289645000000000152e+01,6.652085999999999899e+01,8.396404999999999674e+00,1.072987000000000002e+01,9.382769999999999300e+01,8.840363000000000682e+01,9.143797999999999604e+01,1.132470999999999961e+01,9.882815999999999690e+01,6.335643000000000313e+01,3.717768999999999835e+01,1.991608000000000089e+01,8.999304000000000414e+00,3.569116000000000177e+00
2.213807999999999865e+01,6.800808999999999571e+01,2.124232999999999905e+01,1.388556999999999952e+01,4.316839999999999833e+01,2.159109000000000123e+01,6.833444000000000074e+01,3.788123000000000218e+01,7.672772000000000503e+01,6.331732000000000227e+01,4.318907999999999703e+01,6.671876000000000317e+01,8.633017999999999859e+00,1.082254999999999967e+01,9.387050999999999590e+01,8.839834000000000458e+01,9.158603999999999701e+01,1.155195999999999934e+01,9.878880999999999801e+01,6.342304000000000030e+01,3.717622999999999678e+01,1.990876000000000090e+01,9.003614000000000672e+00,3.574885999999999786e+00
2.235089999999999932e+01,6.854598000000000013e+01,2.194114000000000075e+01,1.404033000000000087e+01,4.362288000000000210e+01,2.177815000000000012e+01,6.863205999999999563e+01,3.828795999999999822e+01,7.703731999999999402e+01,6.397778000000000276e+01,4.346793000000000262e+01,6.696202999999999861e+01,8.877003000000000199e+00,1.091174999999999962e+01,9.393507999999999925e+01,8.848078999999999894e+01,9.165787000000000262e+01,1.181506000000000078e+01,9.887287000000000603e+01,6.343028000000000333e+01,3.714647999999999683e+01,1.991759000000000057e+01,8.997232999999999592e+00,3.580671999999999855e+00
2.258549000000000007e+01,6.907755000000000223e+01,2.270475000000000065e+01,1.420208000000000048e+01,4.415494999999999948e+01,2.198114999999999952e+01,6.899841999999999587e+01,3.872274000000000171e+01,7.735831000000000301e+01,6.472672000000000025e+01,4.378913000000000011e+01,6.723927999999999372e+01,9.149445999999999302e+00,1.104102999999999923e+01,9.402307000000000414e+01,8.857137000000000171e+01,9.184881000000000029e+01,1.210322000000000031e+01,9.899544000000000210e+01,6.345038000000000267e+01,3.716658000000000328e+01,1.991180999999999912e+01,9.012980999999999909e+00,3.588649999999999896e+00
2.278609000000000151e+01,6.953649000000000058e+01,2.350573999999999941e+01,1.437012000000000000e+01,4.464927999999999741e+01,2.216433999999999926e+01,6.926740999999999815e+01,3.909817999999999927e+01,7.757802999999999827e+01,6.537315999999999860e+01,4.409279000000000082e+01,6.745368000000000563e+01,9.417581000000000202e+00,1.115116000000000085e+01,9.402065000000000339e+01,8.857489999999999952e+01,9.187945000000000562e+01,1.239065000000000083e+01,9.889848000000000638e+01,6.346096000000000004e+01,3.714016999999999769e+01,1.990690999999999988e+01,9.018967999999999208e+00,3.595536000000000065e+00
2.301445000000000007e+01,7.005555999999999983e+01,2.438502000000000081e+01,1.453728000000000087e+01,4.516243000000000052e+01,2.237088999999999928e+01,6.959602999999999895e+01,3.952127000000000123e+01,7.787658999999999310e+01,6.606386999999999432e+01,4.440912999999999755e+01,6.770763999999999783e+01,9.701425000000000409e+00,1.124717000000000056e+01,9.410621999999999332e+01,8.866966999999999643e+01,9.200293000000000632e+01,1.270861000000000018e+01,9.901237000000000421e+01,6.353307000000000215e+01,3.713850000000000051e+01,1.990409000000000006e+01,9.023713000000000761e+00,3.604527000000000037e+00
2.325221000000000160e+01,7.060857000000000028e+01,2.532447000000000159e+01,1.471396999999999977e+01,4.568896999999999764e+01,2.256164000000000058e+01,6.994593999999999312e+01,3.992609999999999815e+01,7.818023999999999774e+01,6.677311000000000263e+01,4.471385000000000076e+01,6.798430999999999358e+01,1.000205000000000055e+01,1.135380999999999929e+01,9.418809000000000253e+01,8.872289000000000669e+01,9.213750000000000284e+01,1.305997999999999948e+01,9.905567999999999529e+01,6.351588999999999885e+01,3.711822000000000088e+01,1.990430999999999884e+01,9.029505000000000337e+00,3.614053999999999878e+00
2.347372999999999976e+01,7.112999999999999545e+01,2.633911000000000158e+01,1.489920000000000044e+01,4.622955000000000325e+01,2.271997999999999962e+01,7.024142000000000507e+01,4.028829999999999956e+01,7.848090000000000543e+01,6.743121999999999616e+01,4.502127000000000123e+01,6.824357000000000539e+01,1.032123999999999953e+01,1.146721999999999930e+01,9.417934999999999945e+01,8.873414999999999964e+01,9.225430000000000064e+01,1.341615999999999964e+01,9.896465999999999497e+01,6.349694000000000216e+01,3.711061000000000121e+01,1.988815999999999917e+01,9.026498000000000133e+00,3.621122999999999870e+00
2.368355000000000032e+01,7.162742000000000075e+01,2.737913999999999959e+01,1.506165000000000020e+01,4.675401000000000096e+01,2.289732000000000056e+01,7.053180000000000405e+01,4.063897999999999655e+01,7.870524000000000342e+01,6.805218000000000700e+01,4.525193000000000154e+01,6.843592999999999904e+01,1.063829999999999920e+01,1.156218999999999930e+01,9.418242999999999654e+01,8.873726000000000624e+01,9.225231999999999744e+01,1.379401999999999973e+01,9.893049999999999500e+01,6.348463999999999885e+01,3.705919999999999703e+01,1.988635000000000019e+01,9.025380999999999432e+00,3.628601999999999883e+00
2.391686999999999941e+01,7.216330999999999563e+01,2.846340999999999966e+01,1.525352999999999959e+01,4.732168999999999670e+01,2.310339000000000098e+01,7.087694999999999368e+01,4.103634999999999877e+01,7.900951000000000590e+01,6.873565999999999576e+01,4.556642999999999688e+01,6.869819999999999993e+01,1.098657000000000039e+01,1.167515999999999998e+01,9.434592000000000667e+01,8.884171000000000618e+01,9.245895000000000152e+01,1.418685999999999936e+01,9.897364000000000317e+01,6.358455000000000013e+01,3.707735999999999876e+01,1.988294000000000139e+01,9.028503000000000611e+00,3.639317000000000135e+00
2.409687999999999874e+01,7.255978000000000350e+01,2.959716999999999842e+01,1.540198000000000000e+01,4.779489999999999839e+01,2.325722000000000023e+01,7.106288999999999589e+01,4.130425000000000324e+01,7.915921000000000163e+01,6.925778999999999996e+01,4.579037000000000290e+01,6.878413000000000466e+01,1.131728000000000023e+01,1.176911999999999914e+01,9.423002999999999929e+01,8.872974000000000672e+01,9.241473000000000582e+01,1.460566999999999993e+01,9.881925999999999988e+01,6.348555000000000348e+01,3.706289000000000300e+01,1.985666000000000153e+01,9.024646000000000612e+00,3.640864000000000100e+00
2.433432000000000173e+01,7.315989999999999327e+01,3.082622999999999891e+01,1.559299000000000035e+01,4.838085000000000235e+01,2.343750000000000000e+01,7.138891999999999882e+01,4.167989000000000033e+01,7.950280999999999665e+01,6.991591999999999985e+01,4.604672999999999661e+01,6.910124999999999318e+01,1.166719999999999935e+01,1.188133999999999979e+01,9.436638999999999555e+01,8.890046999999999855e+01,9.261920000000000641e+01,1.506328000000000067e+01,9.900289999999999679e+01,6.350956000000000046e+01,3.708019999999999783e+01,1.985530999999999935e+01,9.038762000000000185e+00,3.651381000000000210e+00
2.455493999999999843e+01,7.368349000000000615e+01,3.207119000000000142e+01,1.579153999999999947e+01,4.895926000000000045e+01,2.363252999999999915e+01,7.169599999999999795e+01,4.201377000000000095e+01,7.981019999999999470e+01,7.052501999999999782e+01,4.632511000000000223e+01,6.932232999999999379e+01,1.204388999999999932e+01,1.200624000000000002e+01,9.443048000000000286e+01,8.896514000000000522e+01,9.272723000000000582e+01,1.550643999999999956e+01,9.904872000000000298e+01,6.357274000000000314e+01,3.710448000000000235e+01,1.984665999999999997e+01,9.035469000000000861e+00,3.662148000000000181e+00
2.473776000000000153e+01,7.409968999999999539e+01,3.334633000000000180e+01,1.595682000000000045e+01,4.947778999999999883e+01,2.377868000000000137e+01,7.190798999999999808e+01,4.229795000000000016e+01,7.997287000000000035e+01,7.101954999999999529e+01,4.651745999999999981e+01,6.946648000000000422e+01,1.240448999999999913e+01,1.209506000000000014e+01,9.440940000000000509e+01,8.894765999999999906e+01,9.275234000000000378e+01,1.593844999999999956e+01,9.892619000000000540e+01,6.354469999999999885e+01,3.703401999999999816e+01,1.984006000000000114e+01,9.035125000000000739e+00,3.665366999999999820e+00
2.492275000000000063e+01,7.452806999999999960e+01,3.467150999999999783e+01,1.611955999999999989e+01,5.000677000000000305e+01,2.396254000000000062e+01,7.215205000000000268e+01,4.258440999999999832e+01,8.013938000000000272e+01,7.151265999999999678e+01,4.673989000000000260e+01,6.965425000000000466e+01,1.277008000000000010e+01,1.218481000000000058e+01,9.438191999999999382e+01,8.893074000000000012e+01,9.272875000000000512e+01,1.639076000000000022e+01,9.889938999999999680e+01,6.351632000000000033e+01,3.697648000000000224e+01,1.982678999999999903e+01,9.031129999999999214e+00,3.672203999999999802e+00
2.513569000000000031e+01,7.504560999999999638e+01,3.604930000000000234e+01,1.632367999999999952e+01,5.058444999999999681e+01,2.413345999999999947e+01,7.246908999999999423e+01,4.288530000000000086e+01,8.038557000000000130e+01,7.205356000000000449e+01,4.701019999999999754e+01,6.990945999999999572e+01,1.316102000000000061e+01,1.229842999999999975e+01,9.449562000000000239e+01,8.894844999999999402e+01,9.286051999999999396e+01,1.687293000000000021e+01,9.889642000000000621e+01,6.356501000000000090e+01,3.698452999999999946e+01,1.981317999999999913e+01,9.039350999999999914e+00,3.681011999999999951e+00
2.534000999999999948e+01,7.553052999999999884e+01,3.745729000000000042e+01,1.651154999999999973e+01,5.115435000000000088e+01,2.428119999999999834e+01,7.273402000000000100e+01,4.319192999999999927e+01,8.056605000000000416e+01,7.255304999999999893e+01,4.726868000000000336e+01,7.013084000000000628e+01,1.354054000000000002e+01,1.241372999999999927e+01,9.452163000000000181e+01,8.897805999999999926e+01,9.295027000000000328e+01,1.735033999999999921e+01,9.894794000000000267e+01,6.353970000000000340e+01,3.695935000000000059e+01,1.980263000000000062e+01,9.040751000000000204e+00,3.691285000000000149e+00
2.550489999999999924e+01,7.594423000000000457e+01,3.886534999999999940e+01,1.668628000000000000e+01,5.167439999999999856e+01,2.438806999999999903e+01,7.294510999999999967e+01,4.345033999999999708e+01,8.070292999999999495e+01,7.295631000000000199e+01,4.742228000000000065e+01,7.025978999999999530e+01,1.393792000000000009e+01,1.248991000000000007e+01,9.452625999999999351e+01,8.897406999999999755e+01,9.292583000000000482e+01,1.781795999999999935e+01,9.890390999999999622e+01,6.350166999999999717e+01,3.691525000000000034e+01,1.978291000000000111e+01,9.036324000000000467e+00,3.695250999999999841e+00
2.568834000000000017e+01,7.641747999999999763e+01,4.034306000000000125e+01,1.687339000000000055e+01,5.225276999999999816e+01,2.452340999999999838e+01,7.320259000000000071e+01,4.371549999999999869e+01,8.086042999999999381e+01,7.338473999999999364e+01,4.762431999999999732e+01,7.041456999999999766e+01,1.432226999999999961e+01,1.262767000000000017e+01,9.452899999999999636e+01,8.905128999999999451e+01,9.293328999999999951e+01,1.829729999999999990e+01,9.869482000000000710e+01,6.346853999999999729e+01,3.689350999999999914e+01,1.976031000000000049e+01,9.035367000000000814e+00,3.705652000000000168e+00
2.587267999999999901e+01,7.682495000000000118e+01,4.171620000000000061e+01,1.705486000000000146e+01,5.279279999999999973e+01,2.466662000000000177e+01,7.346556999999999960e+01,4.392685000000000173e+01,8.105478999999999701e+01,7.376389000000000351e+01,4.784167000000000058e+01,7.061933999999999401e+01,1.473820000000000086e+01,1.267892999999999937e+01,9.456355000000000643e+01,8.907367000000000701e+01,9.298738000000000170e+01,1.872703999999999880e+01,9.878670999999999935e+01,6.346645999999999788e+01,3.686746999999999730e+01,1.977002999999999844e+01,9.035569000000000628e+00,3.712238000000000149e+00
